age,study_hours,class_attendance,sleep_hours,sleep_quality,exam_difficulty,facility_rating,exam_score
19,1.32,85.5,4.5,1,2,1,45
20,0.6,89.8,8.2,2,1,3,60.6
24,1.94,69.4,4.9,2,1,1,50.8
17,0.44,61.2,5.7,1,2,2,44.8
21,2.22,74.3,5.9,2,1,2,44.7
24,4.71,47.7,7.5,1,2,3,58.2
23,1.13,45.5,8.4,2,1,1,33.4
24,2.53,89.1,5.9,1,3,1,38
18,1.79,47.6,9,1,2,3,51.8
23,0.76,65,6.1,3,2,3,73.5
24,5.41,64.7,8.8,3,2,1,68.5
19,7.14,99,5,2,1,1,69.8
20,5.73,82.3,6.2,1,2,1,78.6
21,5.47,86,7.5,2,2,2,64.1
20,7.86,80.2,7,3,2,1,69.6
19,5.85,56.4,6.2,3,1,3,71.1
24,0.38,61.7,5.3,2,2,3,59.1
24,1.75,51,7,2,1,2,53.1
20,5.1,72.5,4.6,3,3,2,81.5
23,5.11,44.7,6.4,2,2,2,56.6
20,6.66,94.2,4.4,3,3,3,74.7
23,1.27,51.8,6.6,1,3,2,26
21,7.85,52.8,9.8,3,2,3,92.2
20,4.13,69.1,6.9,2,2,3,80.4
18,7.36,59.2,7.5,3,2,3,83.5
22,4.23,50,7,2,2,1,51.4
19,1.5,99.1,5.3,1,1,1,33.5
18,2.81,56.8,4.6,2,1,2,36.4
18,1.77,84.4,6,1,1,2,32.2
24,2.11,83.6,7.1,1,2,3,25.9
17,7.12,54.7,8.2,2,2,2,78.3
23,3.02,56.7,7.9,1,3,2,75.5
23,1.46,72.1,7.2,2,2,3,67.3
17,2.92,91.7,6.1,2,2,2,69.1
21,4.94,84.4,5.6,1,2,1,69.6
21,1.61,58.2,8.5,3,2,3,54
19,0.41,42.6,9.3,2,2,2,47.2
22,6.98,76.4,7.8,1,1,1,89.7
20,1.91,68.5,4.6,3,1,3,53.8
20,7.49,60.6,8.8,2,1,1,56.1
20,0.38,78.8,7.5,2,2,1,49.1
23,5.21,97.1,7.9,3,2,2,79.4
22,5.32,94.2,8.2,1,3,3,73.3
20,1.25,79.9,6.8,3,2,1,43.8
24,5.32,97.6,7.1,2,2,1,73.2
23,3.1,63.7,5.9,3,2,1,60.8
24,3.05,46.1,7.8,2,2,2,64.4
22,7.02,67.1,7,3,2,2,86
20,7.62,79.6,6.1,3,2,3,100
23,1.36,88.1,5.4,3,2,2,53.5
19,5.47,96.3,7.8,1,2,2,64.2
19,1.24,71,6.7,3,1,2,72.1
20,0.28,62.4,5.2,1,1,3,19.599
24,1.2,56.9,8.7,1,2,2,27.7
21,5.08,76.4,7.2,3,1,1,70.3
20,5.81,81.6,7.8,3,1,1,84.6
20,4.06,77.9,7.4,3,2,1,75
19,7.61,51.7,7.8,3,1,3,100
22,6.11,66.8,4.5,2,3,1,60.2
19,1.29,44.5,5.7,2,1,3,35.9
21,1.66,71.2,8.6,3,1,3,61.1
19,4.77,52.9,8.8,1,2,2,74.9
19,2.67,93.4,4.3,1,2,2,60.6
24,0.08,88.5,8.4,3,2,3,63.9
19,0.19,83.9,5.4,3,1,1,38.5
17,3.26,46.7,9,1,1,2,58.7
20,4.19,66.8,6.3,2,3,3,54.1
21,5.23,50.8,5.8,1,1,1,45.4
17,6.11,42.6,5.7,3,2,3,59.5
19,7.75,64.1,8.1,2,1,1,100
18,6.71,58.8,8.1,2,1,3,99.8
21,2.85,95.1,7.6,2,2,3,82.1
22,4.28,95.6,9.7,3,2,3,85.3
24,1.73,96.1,5.8,3,3,3,46.6
20,7.75,40.9,7.7,3,2,3,85.1
23,4.28,71.1,6.6,3,2,3,63.1
18,2,41.1,7.4,1,2,1,33.3
23,5.79,76.3,4.9,3,3,2,77.1
21,3.9,70.5,9.5,1,1,2,81.4
23,7.91,65.8,9.2,3,3,3,99.9
23,0.6,43.2,9.7,2,1,1,34.9
21,2.68,46.3,8.4,3,1,3,72.8
19,7.53,58.8,8.2,1,1,3,81.4
21,3.69,54.5,4.3,2,2,1,39.3
23,2.49,50.7,6.7,1,2,3,32.4
24,4.84,91.1,4.2,2,3,3,80.6
24,5.32,41.7,9.6,3,3,3,78.8
18,0.74,53.1,7.5,3,2,2,45.5
21,2.08,95,4.4,3,1,2,64.1
17,2.47,92.3,7.6,1,1,3,86.1
22,1.97,61.3,7.9,1,3,2,44.3
24,3.06,88.3,9.9,1,3,3,63.9
17,2.68,49.1,7.9,3,2,3,69.3
22,5.85,78.4,8.8,1,3,1,67.1
24,4.79,93,8.7,1,3,1,64.6
23,3.43,68.3,8.3,1,1,3,64.2
20,1.6,50,4.6,3,1,2,35.7
17,3.37,74.7,6,1,3,3,48
24,1.44,84.9,8.5,1,1,3,60
24,7.62,91.9,9.4,3,1,3,100
21,1.39,62.7,5,2,1,2,60
24,6.87,57,4.1,1,1,3,64.8
17,4.92,81.1,9.1,2,2,3,84.3
21,6.49,55,5.4,1,2,2,43.7
17,7.11,54.6,7.2,2,2,1,76.7
24,6.43,50.9,9.9,2,1,2,100
22,4.71,62,8.5,2,2,1,53.3
24,2.14,66.4,5,1,2,2,60.5
21,5.28,83.5,9.6,1,2,3,70.5
17,0.08,46.5,5.3,2,1,3,31.8
17,3.02,65.6,9,3,2,3,75.2
19,6.86,79.5,4.1,1,2,3,89.5
22,4.64,72.7,5.4,2,2,3,71.3
18,2.08,87.3,4.7,3,2,1,32.2
23,7.14,93.5,7.3,2,2,1,100
18,0.12,52.8,7.6,1,1,3,22.3
20,7.06,94.5,8.2,1,3,3,81.7
18,6.08,93.1,5.8,1,2,3,71.8
20,1.17,61.8,9.7,1,1,3,35.3
20,0.5,88.8,4.1,3,3,2,37.5
17,7.61,70.9,5.9,3,2,1,89.4
21,0.54,88.7,4.4,3,3,3,61.4
23,7.79,84.9,6.2,1,1,3,87.2
24,3.37,97.7,9.7,3,2,3,65.4
19,2.83,53.3,5.8,3,1,3,43.4
24,5.2,84.2,5.8,1,2,3,88.9
24,3.97,40.8,5.8,3,2,1,38.3
24,3.12,95.3,9,1,1,3,79.7
19,5.12,51.9,7.5,2,2,3,60.4
23,2.8,62.4,6.5,1,1,3,54.1
21,0.27,90.6,6.2,2,1,3,54.6
17,6.6,68.7,8.1,2,2,3,85.5
19,4.12,79.8,9.9,2,3,2,63.2
22,5.49,61.7,6.7,2,1,3,78.9
18,4.6,73.3,5.3,2,1,2,58.1
20,4.91,90.7,6.4,2,1,2,92.1
23,1.75,93.6,5.1,2,1,2,66.2
18,7.48,67.4,8,2,2,1,70.3
20,3.58,83.2,4.1,2,2,3,70.6
18,7.36,68,6.6,3,1,2,91.6
21,6.46,96.4,4.2,1,1,1,49.6
18,5.76,83.7,4.2,1,1,2,57.8
24,3.68,65.9,6.3,1,2,2,61.7
17,0.18,69.9,8.5,2,3,2,42.7
24,2.52,51,8,3,1,2,68
23,5.32,96.5,9.4,2,1,2,95.5
23,2.65,55.3,6.6,3,2,1,54.5
23,0.79,50.9,5,1,3,3,39.8
18,4.14,67.1,4.5,1,2,1,47.3
24,1.24,83.6,5.5,3,2,1,61.4
21,2.45,81,7,3,3,3,73.8
24,4.02,55.3,5.7,1,2,3,58.4
24,0.93,55.9,8.6,3,2,2,58.7
21,0.9,54.1,8,3,2,3,64.4
19,1.68,76.2,6.6,1,2,3,60.4
17,4.73,97.4,8.3,1,3,1,60.5
17,7.47,93.4,6.8,3,2,1,86.5
20,1.91,70.3,4.3,1,2,3,43.6
23,5.76,62.7,8.4,1,1,2,56.9
21,1.52,63.7,8,2,1,2,51.2
20,5.08,88.4,7.1,2,2,3,77.4
18,1.1,79,4.9,1,3,2,45
21,6.76,42.5,7.1,1,3,1,60.9
22,5.94,44.5,5.6,3,3,2,85.1
24,5.45,68.9,9.8,1,1,1,59.1
22,0.12,71.9,6.8,2,2,2,20.9
21,6.69,97.6,8.7,1,2,1,98.6
24,1.21,48.5,7.4,1,3,1,19.599
20,4.27,88.5,8.9,1,2,1,51.1
24,6.21,93.7,6.8,3,3,1,62.2
19,5.05,62.7,7.5,2,3,2,75.5
18,6.55,49.7,6.9,2,2,3,80
20,5.67,54.8,9.7,3,3,3,95.9
18,6.05,79.8,4.8,1,2,2,78.7
17,2.39,44.2,6.1,1,2,3,46.9
24,3.03,93.1,7.3,1,1,3,57.1
23,4.01,85.4,4.5,3,1,3,73.5
18,4.69,87.7,9,1,3,1,71.4
23,5.53,84.4,9.2,1,1,1,81.5
17,4.44,47.7,5.2,3,3,3,53.9
19,5.68,83.9,9.6,1,2,3,78.3
22,1.21,76,7.7,1,2,3,46.8
19,3.16,43.1,7.6,2,3,1,60.8
22,7.31,57.1,6.1,3,2,2,85.5
23,1.74,65.4,7.4,1,2,3,51.1
17,1.15,72.6,5.5,2,2,1,34
17,5.96,50.8,4.2,2,2,2,74.1
24,1.56,71.6,8.4,3,2,1,49.2
21,3.66,97.5,9.7,3,1,1,78.3
21,5.69,61.3,4.5,2,2,2,61.9
20,3.88,49.1,7.6,2,1,2,43.8
20,7.21,68.1,5.5,2,3,3,82.1
22,7.03,67,6.2,2,2,2,79.5
21,4.02,95,5.7,3,1,2,66.8
18,7.69,67.7,4.4,3,2,1,78.5
22,2.33,54.6,9.9,2,2,3,61.5
22,1.87,53.5,7.4,1,1,2,20.8
17,5.36,42.1,7.4,2,2,2,75.5
20,4.58,84.5,7.5,3,1,2,69.3
23,2.01,56.1,4.5,1,2,2,49.4
21,2.97,87.3,6.4,1,2,1,58.9
18,1.86,73,9.5,1,2,2,44.7
17,1.9,82.7,7.3,1,3,2,42.5
21,2.94,52.2,6.4,3,3,1,59.7
20,7.39,49.3,5.3,1,2,3,60.7
24,6.68,65.1,5.5,3,2,1,85
21,4.1,61.4,8.8,3,2,1,66
24,3.82,70.4,7.8,2,2,1,82.9
18,0.25,84.9,6,3,2,1,56.1
20,3.7,94.5,9.4,2,2,3,64.1
18,4.99,75.7,4.1,1,1,1,65.9
21,6.23,53.6,8.6,1,1,1,66
18,2.85,57.7,7.2,2,1,1,54.4
20,7.36,94.3,9.4,1,2,3,97.3
19,6.72,52.6,9.3,1,2,2,60.2
18,0.66,45.7,5.9,2,2,1,39.9
17,7.22,95.3,4.2,2,1,1,86
21,1.78,41.6,9.2,3,3,1,53.3
24,7.39,84.9,9,2,2,1,74.2
18,5.05,48.7,5,3,1,3,69.9
20,3.3,80,7.2,2,3,2,45.4
18,3.49,51.2,6.3,3,1,1,41.3
23,4.5,93.8,8.4,2,3,3,70.2
20,6.75,43,9.2,2,2,3,73.2
24,6.7,58.3,7.7,3,1,1,70.4
18,3.32,87,9.7,1,1,1,72.3
17,6.79,74,4.3,1,3,1,74.8
21,3.78,65.3,6.4,2,1,1,73.5
22,3.34,66.1,6.1,3,1,3,80.1
24,1.95,70.1,5.5,2,2,1,28.6
23,6.62,99.4,6.2,2,2,3,90.7
24,4.96,80.4,4.8,1,3,3,47.6
22,3.45,69.2,7,3,2,3,74.3
19,5.3,59.3,5.9,2,3,2,78.2
20,6.89,70.2,7.5,3,3,3,88.8
18,1.58,95.4,6.6,3,2,3,55.5
20,3.14,53.1,4.1,2,2,2,36.3
19,3.04,60.7,7.2,3,2,3,66.1
17,0.61,43.9,7.3,1,1,1,19.599
18,2.67,77.8,9.1,1,1,2,61.5
21,6.09,86,5.7,1,3,2,80.4
19,2.03,77.9,8.5,1,2,2,45.7
24,6.49,88.7,9.3,1,2,1,68.7
20,7.64,86.2,8.1,3,2,1,99.8
24,1.79,98.3,4.7,1,2,3,49.6
22,3.28,67.1,6.5,2,3,2,63
17,1.05,45,6.4,3,3,3,56.9
18,5.54,72.1,5.5,2,2,3,70.5
22,3.86,86.3,6,1,2,3,78.3
21,4.71,64.4,8.2,3,2,1,61.5
19,6.23,67,6.3,1,3,2,76
21,6.21,84.2,5.2,2,1,3,88.6
24,4.13,41,8.8,1,1,2,44.5
20,7.06,79.4,6.3,1,2,3,66.9
17,7.46,82.4,6.6,2,1,1,80.8
19,5.05,98.2,4.5,2,2,3,85.4
24,0.31,83.8,8.7,3,1,1,45.3
23,6.21,47.9,4.5,2,1,3,62.3
23,7.14,69.9,7.4,1,1,1,74
24,4.45,64.4,8.6,1,2,2,64.9
17,5.6,64.1,4.7,3,2,1,56.5
19,2.85,87.1,5.8,2,1,2,46.9
17,4.02,74.9,9.9,3,1,1,74.2
17,6.38,83.9,6.7,1,2,3,70.1
23,7.01,84.7,7.5,2,1,1,76.2
24,0.92,81.3,9.2,1,2,1,51.5
18,0.14,85.5,9.4,3,2,3,82.3
22,2.99,53.1,6,2,3,2,66.1
21,3.13,45.9,9.1,1,2,1,49.7
17,6.19,49.7,5.9,2,1,1,75.3
24,0.08,88.5,8.8,3,3,3,49.6
23,6.11,97.4,8.8,3,2,1,83.4
21,4.29,96.2,7.5,3,1,3,77.5
22,5.58,40.8,7.9,1,3,1,54.7
20,4.07,99.4,7.4,1,1,1,64.5
23,6.33,93.2,4.7,3,3,2,88.6
20,3.5,51.9,6.6,2,3,1,46.5
24,2.77,73.4,4.7,1,2,2,48.1
17,5.09,99.1,4.3,1,2,3,61.5
18,3.56,68.3,7,1,2,2,32.9
24,2.43,97.2,5.6,1,2,1,59.3
19,7.31,72.6,6.1,1,3,1,83.7
19,5.79,60.7,7.8,1,1,3,76
23,1.58,49.6,6.8,3,2,1,30.2
18,5.92,46.2,7.4,1,2,3,57.6
21,2.02,82.4,8,3,2,2,39
19,3.45,59.7,8,3,1,2,62.3
18,1.74,64.5,8.1,3,2,1,38.7
24,0.91,96.2,6.7,1,2,2,39.6
18,3.19,52,8.2,3,1,3,74.6
17,4.44,62.4,5.6,1,2,3,72.2
22,2.42,94.6,8.6,3,2,1,57.3
23,0.6,96.4,8.8,3,1,2,74.1
18,2,88.2,9.4,2,1,3,70.9
22,1.97,63,9.7,1,2,2,63.6
21,4.73,47.5,7.1,1,2,2,59.4
23,2.26,87.4,7.2,3,2,2,54.2
18,4.27,90.3,6.3,2,1,1,61.3
24,3.76,82.9,8.7,1,1,2,79.7
21,2.13,60.2,5.6,3,2,2,66.7
23,5.93,79.1,7.8,3,1,1,71.9
19,5.34,82.1,7.4,1,2,2,49.7
24,5.44,93.2,5.7,2,2,3,83.9
22,3.47,48.3,5.6,2,2,2,39
18,2.53,55.8,5,1,3,1,20.6
24,4.73,64.2,8.4,2,2,1,51.2
23,7.67,88.7,8.9,3,1,1,87.6
19,3.47,93.6,5.1,1,2,2,41.8
21,5.32,56.7,9.4,3,2,2,83.6
20,3.54,70.2,5.2,2,1,1,49.2
21,7.46,76.5,4.6,2,1,1,80
24,2.12,49.9,9.3,1,3,3,36.4
24,3.67,87.5,9.5,1,1,2,64.2
18,3.95,68.3,5,2,2,3,59.9
24,5.83,93.7,5.1,2,2,1,81.5
20,5.77,72.9,5.8,2,2,1,58.5
22,5.92,90,4.4,3,3,2,97.4
23,5.86,42.9,6.5,1,2,2,55.3
20,3.76,66.3,8.3,2,2,1,51.9
20,1.24,65.1,4.5,1,2,1,29.8
20,6.96,51.6,5.8,2,3,3,93.7
23,2.6,73.7,6.1,3,2,1,64
20,0.88,85,9.7,2,2,1,59.5
19,1.03,69.6,8.5,1,1,2,48.9
19,3.96,89.9,6.2,2,3,3,64.8
18,3.41,57.6,5.2,1,1,2,41.6
20,5.31,57.9,9.2,3,2,1,67.3
17,4.89,50,5.7,2,2,3,74.9
17,0.86,87,7.7,1,1,1,40
22,2.37,48.9,8.1,1,1,1,55.5
17,7.17,49,8.7,1,2,1,76.1
21,6.13,40.6,7.7,2,2,3,84.6
23,6.96,63.3,6.4,3,2,2,87.3
22,0.18,66.2,4.9,2,2,3,45.3
20,7.3,67.1,5.2,3,2,2,84.4
18,6.89,86,7.5,2,2,2,96.7
24,3.62,64.9,6.9,1,3,2,56.1
23,5.39,40.6,6.3,1,1,2,35.7
21,2.18,76.6,7.2,2,3,1,61
17,5.27,50.3,9.2,3,2,1,66.4
17,6.39,41.5,4.3,1,3,2,59.8
19,3.87,86.6,4.8,3,2,2,84.6
18,0.23,54.8,4.1,1,2,3,25.8
23,3.33,85.3,5.9,1,1,2,36.3
18,5.8,78.5,5,3,3,2,87.1
19,5.63,93,5.7,1,2,3,78.7
24,3.89,61.5,4.5,1,3,3,48.9
23,7.89,79,6.1,3,2,1,78.9
18,0.94,74.1,6.4,2,2,3,29.9
20,1.27,87,9.6,3,2,2,74.1
21,2.07,59.8,7.4,1,2,3,68.6
22,6.43,76,9.1,2,1,1,84.7
24,6.1,72.5,7.7,1,2,2,65.4
23,6.18,42.6,6.7,2,2,2,66.5
24,7.04,42,9.3,3,1,1,99.8
17,3.54,94.2,8.6,1,2,1,67
18,2.55,78.4,4.2,1,1,2,46.7
21,4.8,76.8,5.3,2,2,2,53.6
17,3.28,84.6,9.9,3,2,1,76.5
19,4.19,40.9,8.6,2,2,1,49.3
18,1.12,53.9,6.5,1,3,2,47.9
24,3.17,79,7.5,2,1,2,67.2
17,3.78,83.1,8.6,1,2,3,77.6
18,0.7,77.8,6.4,3,2,3,74.1
18,7.91,64.7,4.3,3,2,2,66.7
18,0.3,75.3,7.7,3,2,1,46.2
21,7.36,82,4.7,2,1,1,93
19,0.64,64.4,5.5,3,1,3,54.3
24,6.87,73.8,7.1,2,2,1,52.1
19,4.39,44.7,8.8,1,2,2,71.1
21,1.57,50.2,5.3,3,2,1,26.4
22,1.85,86.4,5.2,1,2,1,27.2
22,2.81,62.8,6.5,2,1,1,28.6
23,6.35,86.7,4.8,3,1,3,100
18,1.18,80.5,5.5,1,3,3,33.9
21,1.94,61.8,5.8,3,1,2,40.2
23,5.54,86.3,8.7,3,1,2,85.8
23,4.91,47.6,8,1,2,3,71
21,3.37,49.6,6.2,2,3,3,59.9
22,0.48,64.5,9.7,2,2,3,30.8
23,4.47,79.3,5.7,3,2,2,61.4
21,1.83,57.9,7,1,2,2,25.9
24,4.9,59.4,7.7,1,2,2,50.5
18,2.2,91.7,9.7,2,1,2,69
19,7.84,94,9.1,3,3,1,93.6
17,4.72,94.8,6.2,1,2,2,59.2
17,4.57,41.3,7,2,3,2,61.2
20,6.69,87.9,6.7,1,2,2,77.3
18,7.91,85.7,5.8,3,2,3,90.8
20,6.23,55.5,6.9,2,1,1,88.2
20,4.75,53.6,4.5,2,2,1,58.3
21,6.91,42.1,4.3,3,2,3,73
24,1.45,89.3,4.4,1,2,3,54.8
23,6.11,76.5,4.8,1,2,1,49
20,5.44,41,5.7,2,3,3,46.5
19,4.51,53.5,7.8,1,2,1,50.9
23,6.93,89.8,9,3,3,2,100
17,5.68,76.1,8.7,1,2,3,68.4
21,5.73,91.3,6,3,1,3,82.4
20,7.28,48.8,4.3,2,2,1,88.1
18,5.6,97.2,4.3,3,1,2,63.8
21,2.04,52.4,8.8,1,2,1,48.6
19,1.47,58.2,9.2,2,1,2,36.2
18,4.11,95.6,9.6,3,3,2,91.9
22,1.88,58.8,9.8,1,2,3,38
18,5.6,75.7,9.1,3,1,1,75.3
22,6.74,60.6,6.1,1,2,2,57.7
18,2.33,84.4,6.8,1,3,1,32.7
20,7.31,58.7,9,3,3,3,85.7
23,5.98,66.5,9.4,1,1,3,70.6
18,7.91,45,6.2,2,2,1,63.1
23,1.59,95.3,7.8,3,3,3,56.6
22,3.69,94.4,5.1,2,2,2,68.8
24,5.12,88.3,4.1,2,3,2,49.3
18,6.1,92.4,6.1,3,3,2,89.5
22,7.3,76.2,9.5,1,2,3,88.3
24,7.13,45.1,7.9,1,2,1,68.6
23,1.89,44.2,9.4,1,3,1,47.8
18,3.38,87.2,6.2,2,2,2,59
23,5.75,71,4.3,3,3,1,73.1
17,1.06,56.6,6.2,3,3,3,50.9
21,7.67,42.2,6.6,3,2,3,85.1
20,5.98,99,8,1,2,1,83
21,6.63,45.8,9.8,2,1,3,67.3
21,7.26,61.9,5.9,2,1,3,83.4
17,1.42,80.8,8.5,2,2,2,50.9
21,3.38,77.4,9.3,1,2,2,61.5
24,5.21,47.6,5.5,2,2,2,56.5
20,6.58,77.2,8.7,3,2,3,86
19,5.9,60.2,9.7,1,1,1,57
24,0.97,50.2,8.7,2,3,3,47.7
17,5.17,77,6.4,1,1,2,62.8
20,2.35,94,7.5,2,2,1,56.5
21,3.25,85.1,8.5,3,2,2,58.6
20,7.91,49.7,8.8,2,1,3,87.2
24,1.26,50.4,8.3,3,2,3,34.8
20,0.84,68.2,9.9,3,2,1,51.9
24,3.27,41.3,9.2,2,2,2,31.7
17,6.91,41.2,5.3,2,3,1,88.7
22,1.3,55.1,9.9,3,1,1,70.9
21,0.64,46.4,8.2,2,3,3,46.2
18,3.35,72.8,9.5,3,1,2,64.2
18,5.06,42.6,7,2,2,2,49.8
22,1.24,54.6,9.4,1,2,3,40.5
22,6.44,43.5,9.9,1,3,2,66.2
21,6.77,71.8,8.9,1,2,2,81.7
17,4.18,61.2,8.8,2,2,3,73.3
21,0.24,45,5.3,2,3,2,66.4
24,4.13,61.3,4.8,1,2,1,50.3
17,1.71,40.6,8.6,2,2,3,37.6
20,3.57,89.5,8.2,2,1,3,77.6
20,6.08,61.8,7.7,2,1,1,69.4
24,0.44,80,6.7,2,3,2,33.5
19,0.08,82.5,4.4,2,1,3,49
20,1.07,73.3,7.4,3,3,1,27.5
22,0.36,75.3,7.2,1,3,3,54.1
17,2.08,65.7,8.3,1,1,2,46.8
23,3.23,64.4,4.5,3,1,3,55.1
23,6.24,58.4,6.4,1,3,1,71.2
22,0.24,44.3,6.5,2,3,2,32.1
22,2.81,61,6.8,2,1,1,41
22,7.44,67.8,4.2,3,3,2,73.6
23,4.61,48,7.5,1,2,2,45.9
24,6.61,94.5,5.2,2,2,1,81.6
20,3.87,40.6,9.5,1,2,2,53.2
20,0.78,53.4,7.8,1,2,3,31.2
22,1.5,80.8,9,3,1,2,57.2
18,6.06,89.4,7,1,2,3,100
23,6.91,68.4,6.2,3,3,2,70.1
23,3.74,75.3,5.5,1,2,2,59.5
22,3.94,56.4,6.4,1,2,2,55.8
19,3.6,97.3,9.5,2,2,3,92.3
19,0.15,78.6,9.6,2,2,3,46.9
20,0.76,47.9,9.6,1,2,2,19.599
22,7.91,84.2,8.6,1,2,3,100
23,0.34,47.7,5.1,2,2,1,39.3
22,2.79,64.2,8.3,3,1,2,56.4
24,5.53,69.5,6,3,1,2,81
24,3.4,83.3,6.6,3,3,2,86.7
22,7.86,99.4,6.8,1,3,3,92.3
19,0.26,62.3,5.5,3,1,1,41.5
21,7,80.5,5.2,2,1,1,76.8
20,1.08,80.3,4.6,1,2,2,38.5
22,1.64,51.1,6.6,3,3,1,35.1
23,4.23,78.6,7.6,3,2,1,81.6
19,6.97,92.8,9.3,1,2,2,77.3
21,3.31,73.3,4.1,1,3,2,58.5
17,2.35,68.8,4.3,1,3,2,40.1
22,3.21,78.9,8.5,3,2,2,61.2
20,0.75,88.4,8.7,1,2,3,67.7
20,6.71,53.5,4.2,1,2,1,56.7
21,7.32,49.8,8.6,3,2,3,79.5
18,5.41,79.1,7.4,1,1,1,73.5
21,3.56,42.1,5.9,1,1,2,30.6
22,4.91,89.5,7.9,1,1,2,80.6
19,4.41,58.1,5.8,1,2,2,36.2
18,0.41,46.7,6.6,1,2,1,19.599
20,3.16,85.9,6.9,3,2,3,96.5
18,5.25,53.4,5.8,1,1,3,65.6
19,6.78,64.1,6,1,3,2,74.9
22,2.87,64.8,9.3,3,2,2,55.5
17,6.55,89.2,6.4,1,2,1,86
22,6.06,55.9,5.7,2,3,2,65.8
18,7.43,78,7,1,2,3,80.2
24,7.91,99.4,4.8,1,3,2,73
22,0.33,76,7.4,3,1,2,46.9
19,3.5,48.5,9,2,2,3,65.6
21,6.19,57,6.9,3,2,3,87.4
17,6.59,72.1,4.1,2,3,1,69.6
17,0.66,59.3,9.4,1,2,2,28
24,4.85,71,8.5,2,2,2,82.1
23,7.19,72.6,9.8,3,1,2,98.1
18,1.82,84.1,8.8,1,2,2,55.1
19,2.78,77.4,9.2,3,1,3,54.2
18,3.16,81.9,9.5,3,3,3,82
20,3.16,53.1,5.5,1,2,3,59.7
19,4.49,65.4,9.9,2,1,1,58.4
19,0.49,89.5,5.5,2,1,2,48.2
21,6.23,85.1,9.9,1,2,1,67.7
18,0.98,50.9,8.8,1,3,3,38.2
24,6.51,43.8,8.4,3,2,1,74.6
22,0.14,79.2,5.4,3,2,2,45.3
23,6.3,66.6,5.8,2,2,1,87.5
18,2.84,64.6,4.9,1,1,2,50.1
22,5.25,41.5,5.8,2,1,3,68
23,1.43,62.9,9.5,2,2,3,45.9
18,4.3,50.7,6.8,2,2,2,54.8
23,2.39,42.1,9.7,1,2,2,44.7
19,0.08,63.9,7.5,1,2,2,30.6
23,5.8,89.5,4.1,1,1,2,86.1
20,1.05,93.5,6,2,2,2,67.3
23,7.52,54.3,6,3,3,2,81.3
18,4.35,56.5,6.6,2,1,2,54.2
20,0.08,45.9,8,2,2,2,44
19,7.56,94.6,5.6,2,2,2,100
18,1.06,43.9,6.4,1,2,2,37.7
19,6.67,96.2,9.9,3,2,3,100
20,2.63,78.5,6.2,1,2,1,61.5
18,4.54,87.2,7,1,1,3,74.7
22,6.69,53.2,7.1,2,2,1,84.7
21,0.4,76.5,5.2,2,1,3,61.7
23,5.44,46.5,7,1,1,1,57.5
22,1.19,79.5,5.3,2,2,2,51.8
18,5.73,76,4.6,2,2,1,54.9
17,1.29,89.4,8.8,3,3,3,65.2
20,0.18,78.7,8.3,2,1,2,43.9
20,1.24,98.3,5.6,3,3,3,64.4
18,5.01,69.4,4.8,1,2,2,66.1
23,7.89,73.1,9.9,3,2,1,94.4
21,7.76,44.6,9.5,2,1,1,73.1
22,5.97,46.5,6.2,2,1,3,58.8
17,6.6,50.4,7.9,2,2,3,66
23,6.99,47.1,5.7,1,2,1,75.8
18,4.23,48.2,6.3,1,1,1,41.1
20,1.83,55.6,7.2,3,1,1,47.2
20,5.29,56.7,5.6,2,2,1,59.4
23,1.13,81.7,4.5,2,1,2,36.7
19,6.66,69.2,8.3,2,3,2,89.7
18,3.3,95.6,5.1,2,3,2,70.6
19,2.13,60.6,5.8,3,3,2,50
19,6.75,43.8,9.7,3,2,1,81.4
18,0.89,90.7,7.6,1,1,2,37.3
18,7.8,90.6,5.4,1,2,1,70.7
18,7.6,61.8,5.7,1,3,2,82.5
20,4.87,44.2,5.3,3,3,1,48.9
19,5.7,92.9,9.2,2,2,3,82.6
20,0.3,96,8.8,1,3,1,23.2
22,3.5,99.4,7.3,2,2,2,75.4
18,7.08,63.5,4.8,1,1,3,73.9
24,0.09,47.6,8.4,3,1,2,38.2
23,2.32,62.7,9.1,3,2,1,55.1
18,2.83,75.1,7.2,2,3,2,60.3
19,5.4,42.6,5.3,2,1,2,55.3
18,5.64,56.5,8.2,3,2,3,75.4
19,0.52,96.5,6,2,2,2,43.2
19,1.74,42.7,9.5,2,2,1,19.9
18,6.6,49.1,9,3,2,1,58.7
17,1.53,74.9,6.4,1,2,1,53.7
20,2.29,97.5,4.2,3,2,3,81
22,1.3,96.4,9.7,2,2,1,30.9
19,6.03,55.5,9.7,2,2,3,78.5
23,0.22,76.8,6.9,2,2,1,32.5
19,2.42,97.9,4.1,1,2,1,68.8
24,4.26,77.8,8.3,2,2,1,51.3
18,0.08,53.3,5.7,2,2,2,34.5
21,7.63,81.6,8.5,2,2,1,93.4
23,6.95,70.7,4.2,1,1,2,73.8
17,5.18,69.6,7.7,3,3,2,82.6
24,3.51,69.3,9.6,2,3,3,55.3
19,1.24,46.8,7.1,3,2,2,59.5
20,4.43,87.4,9.7,1,1,3,63.8
22,1.91,60.8,8.3,2,1,1,23.9
22,5.1,51.1,7.6,2,3,1,51.1
17,1.16,66.5,9.1,1,1,2,37.4
23,5.74,78.6,9.5,2,3,2,93.1
21,2.58,73.2,9.2,2,2,2,71.2
